,sex,row_number,liters_drunk,age,drink,check_number,label
5518,0,71.0,4.0,16,Water,7360,0
5519,0,74.0,4.0,45,Fanta,1237,1
5520,1,13.0,4.0,27,Cola,1268,0
5521,1,38.0,5.0,47,Cola,8047,1
5522,1,51.0,5.0,71,Beerbeer,9191,0
5523,1,21.0,4.0,12,Water,3919,1
5524,0,45.0,5.0,80,Cola,4635,1
5525,1,3.0,3.0,37,Beerbeer,8355,1
5526,1,97.0,2.4767078189300413,71,Cola,271,1
5527,0,92.0,3.0,29,Strong beer,3107,0
5528,0,97.0,3.0,40,Cola,9107,0
5529,1,81.0,3.0,55,Strong beer,2227,1
5530,1,23.0,0.0,53,Strong beer,1909,0
5531,1,89.0,2.0,61,Bugbeer,7566,0
5532,1,14.0,2.0,71,Water,6151,0
5533,1,59.0,0.0,20,Cola,8699,0
5534,0,36.0,1.0,23,Bugbeer,8524,0
5535,0,49.0,2.4767078189300413,29,Strong beer,791,1
5536,0,69.0,0.0,43,Bugbeer,1594,1
5537,0,51.0,4.0,39,Cola,6795,0
5538,0,35.0,4.0,12,Fanta,5940,0
5539,0,43.0,4.0,14,Water,8097,1
5540,0,37.0,1.0,63,Cola,9572,1
5541,0,17.0,3.0,60,Beerbeer,6713,0
5542,1,47.0,0.0,18,Water,6391,1
5543,0,70.0,2.0,41,Beerbeer,3848,0
5544,0,1.0,2.4767078189300413,35,Beerbeer,1142,1
5545,1,67.0,5.0,59,Bugbeer,6201,0
5546,1,89.0,3.0,62,Bugbeer,6689,0
5547,0,43.0,1.0,45,Strong beer,976,1
5548,0,1.0,3.0,39,Beerbeer,7112,1
5549,1,30.0,5.0,37,Bugbeer,2343,1
5550,0,60.0,2.4767078189300413,62,Cola,3099,1
5551,0,90.0,4.0,31,Cola,5196,1
5552,0,6.0,4.0,57,Bugbeer,6832,1
5553,0,86.0,2.0,68,Beerbeer,2420,1
5554,1,45.0,3.0,65,Fanta,1978,0
5555,0,80.0,4.0,50,Water,1053,1
5556,1,100.0,3.0,21,Water,237,0
5557,1,29.0,4.0,78,Bugbeer,6,0
5558,0,83.0,3.0,73,Beerbeer,261,1
5559,0,55.0,3.0,30,Water,538,0
5560,0,3.0,1.0,24,Water,5814,0
5561,1,86.0,1.0,68,Bugbeer,2341,0
5562,0,11.0,2.4767078189300413,19,Cola,9799,1
5563,1,72.0,1.0,67,Fanta,9033,0
5564,1,68.0,0.0,16,Water,8713,1
5565,0,42.0,1.0,70,Strong beer,665,1
5566,1,100.0,5.0,72,Beerbeer,2037,1
5567,1,44.0,0.0,58,Beerbeer,8929,1
5568,1,18.0,2.4767078189300413,27,Bugbeer,7722,1
5569,0,13.0,0.0,76,Bugbeer,3855,1
5570,0,12.0,5.0,50,Bugbeer,444,1
5571,1,84.0,3.0,23,Strong beer,132,1
5572,1,16.0,5.0,52,Water,2329,1
5573,0,78.0,2.0,11,Fanta,4196,1
5574,1,44.0,2.4767078189300413,74,Strong beer,7431,1
5575,1,81.0,1.0,61,Water,2082,1
5576,1,55.0,2.4767078189300413,25,Beerbeer,6237,1
5577,1,62.0,1.0,39,Cola,9537,0
5578,0,80.0,0.0,27,Bugbeer,3443,0
5579,1,63.0,0.0,75,Water,7046,1
5580,1,35.0,1.0,59,Beerbeer,8703,1
5581,0,11.0,5.0,24,Bugbeer,2324,1
5582,1,22.0,5.0,35,Water,5078,0
5583,1,0.0,2.4767078189300413,78,Bugbeer,5659,0
5584,1,8.0,4.0,48,Water,9052,0
5585,0,11.0,4.0,28,Water,5935,1
5586,1,83.0,2.4767078189300413,68,Beerbeer,6971,1
5587,0,84.0,5.0,35,Cola,3966,0
5588,0,36.0,0.0,24,Fanta,3882,0
5589,0,39.0,4.0,24,Fanta,3361,1
5590,0,45.0,4.0,52,Fanta,7412,1
5591,0,32.0,4.0,45,Bugbeer,7470,1
5592,0,60.0,5.0,68,Bugbeer,2075,1
5593,0,100.0,4.0,34,Water,9490,1
5594,0,49.0,4.0,39,Fanta,1999,1
5595,0,88.0,2.4767078189300413,35,Fanta,5161,0
5596,0,91.0,0.0,71,Beerbeer,8990,1
5597,1,93.0,3.0,43,Cola,8909,0
5598,1,54.0,0.0,47,Strong beer,4333,0
5599,1,61.0,0.0,67,Bugbeer,9737,0
5600,1,0.0,1.0,47,Water,484,1
5601,1,39.0,2.4767078189300413,35,Cola,3948,1
5602,0,1.0,2.0,42,Water,3424,0
5603,0,10.0,5.0,33,Beerbeer,6596,1
5604,1,97.0,2.4767078189300413,32,Beerbeer,4130,1
5605,0,28.0,3.0,65,Beerbeer,1386,0
5606,0,22.0,4.0,10,Water,4271,1
5607,1,2.0,0.0,80,Beerbeer,1294,1
5608,1,6.0,1.0,22,Strong beer,9268,1
5609,0,36.0,1.0,33,Bugbeer,5355,1
5610,0,94.0,0.0,48,Bugbeer,6040,0
5611,0,18.0,2.0,52,Cola,2826,0
5612,0,28.0,4.0,61,Beerbeer,3776,1
5613,0,74.0,5.0,61,Strong beer,7398,0
5614,1,17.0,5.0,77,Cola,4318,1
5615,1,34.0,2.0,67,Bugbeer,4839,1
5616,1,84.0,0.0,38,Beerbeer,6657,0
5617,0,67.0,5.0,57,Strong beer,288,0
5618,0,40.0,1.0,29,Water,1207,0
5619,1,88.0,5.0,76,Strong beer,3393,1
5620,1,52.0,4.0,43,Fanta,4856,1
5621,0,13.0,4.0,47,Bugbeer,3335,1
5622,1,18.0,2.4767078189300413,39,Strong beer,6682,0
5623,0,34.0,5.0,54,Cola,4120,1
5624,0,40.0,1.0,70,Bugbeer,9292,0
5625,1,19.0,0.0,58,Bugbeer,6107,1
5626,1,9.0,5.0,71,Fanta,2525,1
5627,0,99.0,1.0,72,Bugbeer,7949,1
5628,0,80.0,5.0,29,Beerbeer,6103,1
5629,1,44.0,2.0,79,Beerbeer,5802,0
5630,1,54.0,2.0,40,Cola,4002,1
5631,0,83.0,4.0,34,Water,3555,1
5632,0,84.0,0.0,44,Strong beer,8209,0
5633,1,100.0,0.0,23,Beerbeer,9601,1
5634,0,1.0,0.0,18,Cola,3112,0
5635,1,46.0,0.0,37,Water,864,1
5636,0,16.0,4.0,65,Beerbeer,1275,0
5637,1,79.0,5.0,25,Cola,0,0
5638,1,18.0,3.0,41,Strong beer,6533,1
5639,1,10.0,2.0,30,Strong beer,2526,1
5640,1,72.0,2.4767078189300413,27,Fanta,4434,0
5641,1,3.0,5.0,16,Fanta,1448,1
5642,1,77.0,2.0,45,Beerbeer,8264,1
5643,0,100.0,3.0,33,Water,9529,0
5644,0,47.0,4.0,58,Strong beer,9184,0
5645,1,100.0,2.0,47,Cola,7734,0
5646,0,76.0,0.0,69,Strong beer,9496,1
5647,0,100.0,0.0,24,Fanta,71,1
5648,0,68.0,2.4767078189300413,73,Fanta,4627,1
5649,0,28.0,0.0,17,Cola,6353,1
5650,1,75.0,3.0,60,Cola,4777,1
5651,0,7.0,1.0,24,Beerbeer,3162,1
5652,0,39.0,4.0,25,Cola,683,1
5653,0,45.0,4.0,60,Cola,4310,1
5654,1,45.0,5.0,47,Bugbeer,8803,1
5655,1,47.0,1.0,56,Fanta,6311,1
5656,0,100.0,2.0,77,Beerbeer,1651,0
5657,1,26.0,2.0,68,Water,3862,0
5658,0,36.0,3.0,50,Beerbeer,880,1
5659,1,10.0,4.0,30,Cola,9369,0
5660,1,84.0,3.0,80,Beerbeer,9248,1
5661,0,39.0,2.0,50,Bugbeer,8815,1
5662,0,26.0,0.0,37,Fanta,7732,1
5663,0,64.0,0.0,14,Water,4144,1
5664,1,17.0,0.0,39,Cola,3640,0
5665,1,89.0,3.0,35,Strong beer,8443,1
5666,0,48.0,0.0,74,Strong beer,8238,1
5667,0,0.0,2.0,80,Water,4088,0
5668,0,8.0,0.0,59,Strong beer,4368,1
5669,1,4.0,2.4767078189300413,71,Beerbeer,4811,1
5670,1,85.0,2.4767078189300413,14,Water,1494,1
5671,0,51.0,1.0,22,Beerbeer,4147,1
5672,0,11.0,4.0,41,Bugbeer,4997,1
5673,1,100.0,4.0,11,Water,5086,0
5674,0,17.0,4.0,37,Water,1220,0
5675,0,4.0,1.0,70,Cola,8434,1
5676,0,87.0,2.0,13,Fanta,7049,1
5677,1,83.0,2.4767078189300413,41,Beerbeer,1,1
5678,1,95.0,0.0,50,Water,8369,1
5679,1,100.0,4.0,45,Water,5092,1
5680,1,22.0,5.0,79,Bugbeer,1351,1
5681,1,85.0,1.0,74,Water,2785,1
5682,0,100.0,2.0,37,Fanta,2583,0
5683,0,45.0,1.0,54,Strong beer,1774,0
5684,0,100.0,3.0,31,Water,8746,1
5685,1,46.0,4.0,76,Bugbeer,4910,0
5686,0,55.0,2.0,14,Cola,5818,0
5687,1,100.0,5.0,26,Beerbeer,5576,1
5688,0,1.0,1.0,10,Cola,77,1
5689,0,70.0,5.0,32,Beerbeer,1690,1
5690,1,94.0,2.4767078189300413,15,Cola,1249,1
5691,1,66.0,1.0,25,Cola,9275,1
5692,0,35.0,4.0,33,Water,8418,1
5693,0,97.0,2.0,58,Fanta,1848,1
5694,1,89.0,5.0,37,Water,5669,0
5695,1,97.0,3.0,50,Water,1257,1
5696,0,19.0,5.0,78,Water,7234,0
5697,1,35.0,1.0,32,Beerbeer,9785,1
5698,1,96.0,1.0,17,Fanta,7621,1
5699,0,36.0,2.0,12,Water,2061,1
5700,1,21.0,1.0,60,Fanta,1782,0
5701,0,100.0,5.0,47,Bugbeer,9801,1
5702,0,100.0,5.0,58,Bugbeer,583,1
5703,0,100.0,4.0,27,Bugbeer,8907,1
5704,1,50.0,0.0,27,Water,7264,1
5705,1,12.0,4.0,46,Strong beer,1267,1
5706,1,85.0,0.0,49,Bugbeer,1760,1
5707,1,9.0,1.0,56,Water,4798,1
5708,1,1.0,4.0,72,Strong beer,3130,0
5709,1,86.0,3.0,20,Water,2823,1
5710,0,98.0,3.0,48,Water,1992,0
5711,1,11.0,0.0,65,Bugbeer,6234,1
5712,0,53.0,2.4767078189300413,21,Bugbeer,9850,0
5713,1,18.0,4.0,53,Water,5608,0
5714,1,88.0,3.0,43,Cola,6343,0
5715,1,100.0,4.0,11,Cola,2278,0
5716,1,26.0,0.0,36,Fanta,6600,1
5717,1,33.0,5.0,80,Strong beer,3927,1
5718,1,0.0,5.0,13,Water,1691,1
5719,0,15.0,4.0,43,Beerbeer,5837,1
5720,0,35.0,5.0,34,Fanta,3668,1
5721,1,54.0,0.0,70,Water,9,0
5722,0,12.0,4.0,71,Strong beer,8122,1
5723,0,91.0,2.4767078189300413,41,Fanta,8438,0
5724,0,6.0,1.0,23,Water,3426,0
5725,1,94.0,0.0,35,Beerbeer,285,0
5726,1,32.0,2.4767078189300413,73,Beerbeer,9990,1
5727,1,28.0,1.0,19,Cola,4035,0
5728,0,98.0,2.0,30,Cola,3057,1
5729,1,89.0,5.0,44,Strong beer,7077,1
5730,0,81.0,4.0,14,Fanta,6489,0
5731,1,10.0,0.0,18,Fanta,8177,1
5732,0,4.0,3.0,39,Fanta,6939,1
5733,1,66.0,2.4767078189300413,78,Cola,7931,0
5734,0,100.0,4.0,29,Beerbeer,6465,1
5735,1,85.0,5.0,64,Fanta,2065,1
5736,1,9.0,3.0,62,Strong beer,8386,1
5737,1,6.0,0.0,73,Fanta,7979,0
5738,1,70.0,1.0,69,Bugbeer,2731,1
5739,1,12.0,1.0,59,Strong beer,5545,0
5740,0,34.0,2.0,52,Cola,7165,1
5741,1,85.0,3.0,58,Fanta,5100,1
5742,0,25.0,1.0,53,Cola,4671,1
5743,1,37.0,1.0,50,Bugbeer,5803,0
5744,1,87.0,2.0,23,Bugbeer,2636,0
5745,1,43.0,4.0,58,Beerbeer,5472,1
5746,1,36.0,5.0,50,Cola,2205,1
5747,1,100.0,1.0,26,Bugbeer,6365,1
5748,1,45.0,0.0,23,Bugbeer,9531,1
5749,0,94.0,4.0,13,Cola,5175,0
5750,0,92.0,0.0,53,Water,912,0
5751,1,20.0,2.0,44,Bugbeer,1266,0
5752,1,48.0,5.0,17,Fanta,2866,1
5753,0,83.0,2.4767078189300413,20,Fanta,2740,1
5754,1,100.0,4.0,14,Fanta,5806,1
5755,0,9.0,0.0,35,Cola,8007,1
5756,1,65.0,3.0,24,Cola,5019,1
5757,0,48.0,4.0,11,Water,3832,0
5758,1,61.0,1.0,24,Cola,7469,1
5759,0,42.0,5.0,46,Bugbeer,3583,1
5760,1,43.0,0.0,80,Water,7005,0
5761,0,66.0,2.0,31,Water,8658,1
5762,1,77.0,1.0,29,Water,5289,0
5763,1,9.0,3.0,21,Bugbeer,1995,1
5764,1,80.0,4.0,35,Fanta,9662,0
5765,0,100.0,2.0,75,Beerbeer,6996,0
5766,0,13.0,2.4767078189300413,42,Water,4042,1
5767,1,77.0,0.0,27,Water,3687,1
5768,1,90.0,4.0,23,Fanta,471,1
5769,1,85.0,5.0,15,Water,6774,1
5770,1,53.0,3.0,59,Cola,7282,0
5771,0,55.0,2.4767078189300413,68,Cola,4073,0
5772,1,85.0,1.0,15,Water,1725,0
5773,0,84.0,0.0,69,Bugbeer,7280,0
5774,0,28.0,5.0,33,Bugbeer,1967,1
5775,0,100.0,1.0,18,Fanta,4459,0
5776,1,92.0,2.0,64,Fanta,1034,1
5777,0,75.0,2.0,56,Cola,1191,1
5778,0,26.0,3.0,71,Cola,1169,0
5779,0,80.0,3.0,26,Water,2114,1
5780,1,1.0,0.0,14,Water,5425,1
5781,1,92.0,5.0,65,Fanta,346,0
5782,1,58.0,3.0,65,Beerbeer,4124,1
5783,0,67.0,4.0,40,Fanta,9980,1
5784,0,47.0,4.0,56,Beerbeer,8300,0
5785,1,33.0,4.0,80,Water,9026,1
5786,1,75.0,3.0,39,Beerbeer,3494,1
5787,0,99.0,1.0,67,Strong beer,1091,0
5788,0,98.0,0.0,45,Strong beer,9714,0
5789,1,19.0,1.0,26,Beerbeer,7837,1
5790,0,16.0,1.0,29,Beerbeer,9825,1
5791,0,5.0,5.0,62,Beerbeer,9998,1
5792,1,45.0,4.0,65,Strong beer,268,1
5793,1,75.0,2.0,13,Fanta,8974,1
5794,0,88.0,3.0,41,Water,8901,0
5795,1,42.0,4.0,23,Beerbeer,121,1
5796,0,18.0,2.4767078189300413,32,Cola,2603,0
5797,1,7.0,4.0,75,Fanta,871,0
5798,1,53.0,3.0,23,Strong beer,4440,0
5799,0,14.0,1.0,68,Cola,4931,1
5800,1,40.0,3.0,35,Cola,6707,1
5801,1,52.0,2.0,17,Cola,1487,1
5802,1,80.0,5.0,26,Fanta,138,0
5803,0,94.0,1.0,11,Water,3372,1
5804,1,43.0,5.0,24,Fanta,8194,1
5805,1,16.0,5.0,32,Beerbeer,3484,1
5806,1,2.0,4.0,77,Bugbeer,4069,0
5807,0,25.0,5.0,57,Strong beer,9970,0
5808,0,24.0,4.0,58,Water,1636,0
5809,1,54.0,3.0,78,Cola,5346,0
5810,0,75.0,4.0,74,Beerbeer,8756,0
5811,1,80.0,5.0,11,Water,1713,1
5812,1,100.0,1.0,25,Bugbeer,1615,0
5813,1,100.0,1.0,56,Bugbeer,1131,1
5814,0,12.0,0.0,54,Cola,3814,1
5815,1,8.0,4.0,48,Strong beer,806,1
5816,0,5.0,3.0,15,Water,5633,1
5817,0,44.0,5.0,16,Cola,7495,1
5818,0,72.0,4.0,44,Fanta,6137,1
5819,0,97.0,5.0,50,Cola,9626,0
5820,1,48.0,3.0,53,Fanta,6904,0
5821,1,17.0,0.0,47,Water,2845,1
5822,0,89.0,3.0,19,Water,8444,0
5823,0,51.0,3.0,17,Cola,1255,1
5824,1,96.0,4.0,69,Strong beer,5500,1
5825,1,47.0,2.0,63,Bugbeer,5372,0
5826,1,78.0,4.0,17,Fanta,8779,1
5827,0,100.0,0.0,30,Beerbeer,9074,1
5828,0,36.0,5.0,23,Beerbeer,4495,1
5829,0,88.0,3.0,70,Bugbeer,1979,0
5830,0,79.0,0.0,45,Beerbeer,5136,1
5831,1,47.0,0.0,19,Cola,8851,0
5832,1,86.0,5.0,16,Fanta,298,1
5833,0,10.0,0.0,59,Strong beer,1892,1
5834,1,8.0,3.0,54,Bugbeer,1288,0
5835,0,8.0,1.0,56,Fanta,8493,0
5836,1,66.0,2.0,46,Bugbeer,8050,1
5837,0,4.0,0.0,76,Water,8605,0
5838,0,53.0,2.0,58,Fanta,3805,1
5839,0,95.0,5.0,74,Strong beer,2829,0
5840,1,77.0,2.4767078189300413,74,Fanta,6149,0
5841,0,0.0,5.0,26,Cola,6467,1
5842,1,47.0,1.0,70,Strong beer,598,0
5843,0,36.0,0.0,31,Cola,8767,1
5844,1,76.0,4.0,29,Water,108,0
5845,1,61.0,0.0,32,Beerbeer,1904,0
5846,0,94.0,2.0,58,Bugbeer,8903,0
5847,0,14.0,3.0,18,Fanta,5015,1
5848,0,25.0,2.4767078189300413,76,Bugbeer,9487,1
5849,1,18.0,5.0,60,Water,5342,1
5850,0,22.0,0.0,59,Fanta,3738,1
5851,0,71.0,2.4767078189300413,38,Fanta,9007,0
5852,1,57.0,3.0,65,Bugbeer,6247,1
5853,0,19.0,5.0,23,Bugbeer,7695,1
5854,0,89.0,5.0,13,Water,6617,1
5855,1,94.0,3.0,60,Cola,4133,1
5856,1,11.0,2.0,29,Water,4920,0
5857,0,18.0,0.0,40,Water,9313,1
5858,1,59.0,4.0,37,Cola,58,1
5859,0,81.0,2.0,65,Cola,1032,0
5860,0,92.0,4.0,35,Beerbeer,362,1
5861,1,43.0,5.0,44,Cola,7910,1
5862,1,9.0,1.0,33,Strong beer,8224,1
5863,0,73.0,4.0,39,Water,8989,0
5864,1,85.0,2.0,80,Beerbeer,1466,0
5865,0,6.0,4.0,12,Fanta,8664,1
5866,0,77.0,0.0,80,Bugbeer,6008,0
5867,1,75.0,3.0,32,Strong beer,2119,1
5868,0,22.0,3.0,77,Fanta,3989,1
5869,0,9.0,1.0,73,Fanta,240,1
5870,1,5.0,2.0,63,Bugbeer,8044,0
5871,0,35.0,5.0,66,Strong beer,6098,0
5872,1,61.0,2.0,55,Beerbeer,5838,1
5873,0,100.0,0.0,24,Water,1895,0
5874,1,40.0,1.0,27,Beerbeer,6880,0
5875,0,60.0,1.0,60,Cola,3445,1
5876,0,52.0,1.0,14,Water,1253,0
5877,0,100.0,4.0,26,Beerbeer,6027,1
5878,0,82.0,0.0,65,Cola,6077,1
5879,1,85.0,2.4767078189300413,22,Water,4682,1
5880,0,51.0,1.0,53,Cola,8023,0
5881,1,20.0,2.0,14,Water,4085,1
5882,1,3.0,0.0,23,Fanta,4601,0
5883,0,56.0,5.0,18,Water,4074,1
5884,0,42.0,3.0,53,Strong beer,693,1
5885,0,47.0,3.0,54,Strong beer,8205,1
5886,1,37.0,3.0,20,Fanta,4488,1
5887,1,75.0,2.0,41,Water,5028,1
5888,1,50.0,4.0,65,Bugbeer,9333,1
5889,0,99.0,4.0,33,Bugbeer,7403,1
5890,0,94.0,4.0,23,Water,7322,1
5891,1,23.0,2.0,73,Water,5111,1
5892,1,51.0,3.0,75,Water,603,1
5893,1,14.0,3.0,24,Fanta,4215,0
5894,0,12.0,3.0,75,Beerbeer,7099,0
5895,1,49.0,1.0,16,Fanta,654,0
5896,0,38.0,5.0,18,Water,4212,0
5897,0,70.0,1.0,15,Cola,8406,0
5898,1,40.0,4.0,58,Beerbeer,9364,0
5899,0,90.0,1.0,71,Water,4325,0
5900,0,97.0,1.0,79,Bugbeer,6425,0
5901,0,38.0,2.0,57,Beerbeer,4082,1
5902,0,12.0,5.0,21,Cola,8647,1
5903,0,28.0,0.0,61,Water,5013,1
5904,0,65.0,3.0,68,Strong beer,2646,0
5905,0,78.0,1.0,16,Fanta,5266,0
5906,0,24.0,2.4767078189300413,17,Fanta,4209,0
5907,0,11.0,2.4767078189300413,64,Fanta,2685,0
5908,0,64.0,0.0,77,Cola,672,0
5909,1,57.0,5.0,49,Strong beer,2494,1
5910,1,71.0,5.0,40,Strong beer,6732,1
5911,1,17.0,2.0,12,Water,3334,0
5912,0,68.0,3.0,78,Fanta,4015,0
5913,0,28.0,5.0,51,Water,6564,1
5914,1,33.0,2.0,32,Water,8607,1
5915,0,79.0,1.0,17,Cola,7652,1
5916,1,46.0,1.0,19,Fanta,8326,0
5917,0,55.0,3.0,50,Strong beer,9549,1
5918,0,41.0,1.0,42,Fanta,9147,0
5919,0,25.0,2.0,72,Water,2693,1
5920,0,3.0,0.0,35,Fanta,1687,1
5921,0,97.0,3.0,78,Cola,5882,0
5922,0,28.0,0.0,27,Strong beer,348,1
5923,1,51.0,3.0,11,Cola,4389,1
5924,0,3.0,0.0,43,Cola,1242,1
5925,1,31.0,3.0,47,Strong beer,3528,1
5926,0,100.0,2.4767078189300413,23,Cola,2012,1
5927,0,49.0,5.0,70,Strong beer,9575,1
5928,0,17.0,2.4767078189300413,77,Water,733,0
5929,0,55.0,4.0,28,Fanta,9417,1
5930,1,63.0,3.0,18,Fanta,466,1
5931,0,22.0,1.0,17,Fanta,6675,1
5932,1,7.0,5.0,15,Water,9324,1
5933,0,75.0,4.0,49,Bugbeer,3923,1
5934,1,72.0,5.0,57,Bugbeer,724,0
5935,1,20.0,1.0,54,Fanta,5715,1
5936,1,9.0,1.0,50,Water,6190,1
5937,1,69.0,4.0,11,Water,9384,1
5938,0,29.0,3.0,74,Strong beer,1228,1
5939,1,72.0,2.0,45,Cola,9285,0
5940,0,18.0,5.0,38,Beerbeer,2804,1
5941,1,62.0,5.0,48,Water,1281,0
5942,1,66.0,2.4767078189300413,68,Fanta,7678,0
5943,1,34.0,0.0,22,Bugbeer,6780,0
5944,0,29.0,0.0,52,Strong beer,7777,1
5945,1,98.0,5.0,66,Bugbeer,9527,0
5946,1,90.0,5.0,14,Cola,9807,1
5947,0,20.0,2.4767078189300413,13,Water,243,0
5948,0,21.0,4.0,67,Water,2992,1
5949,0,73.0,3.0,32,Fanta,8953,0
5950,1,19.0,0.0,15,Cola,9744,1
5951,0,10.0,2.0,75,Water,2265,0
5952,1,21.0,0.0,13,Water,7778,1
5953,0,73.0,3.0,10,Water,8697,0
5954,0,48.0,5.0,38,Fanta,5377,1
5955,1,35.0,1.0,70,Water,7507,0
5956,0,63.0,5.0,37,Fanta,731,1
5957,1,85.0,5.0,17,Cola,7758,1
5958,0,71.0,5.0,78,Beerbeer,7802,0
5959,0,27.0,0.0,21,Water,2858,1
5960,1,100.0,0.0,29,Water,5880,1
5961,1,45.0,0.0,27,Fanta,704,1
5962,1,2.0,5.0,76,Fanta,1376,0
5963,1,32.0,4.0,77,Cola,2963,0
5964,0,36.0,2.0,79,Bugbeer,4030,0
5965,1,17.0,0.0,78,Water,1897,0
5966,1,94.0,1.0,33,Beerbeer,5598,0
5967,0,59.0,0.0,30,Water,9435,1
5968,0,70.0,5.0,41,Cola,6661,1
5969,0,94.0,2.4767078189300413,43,Water,1797,1
5970,1,36.0,0.0,45,Beerbeer,365,0
5971,1,73.0,4.0,75,Beerbeer,6274,1
5972,0,100.0,2.4767078189300413,23,Water,6116,0
5973,1,25.0,5.0,47,Strong beer,994,1
5974,0,85.0,3.0,44,Cola,7092,1
5975,0,64.0,2.0,67,Beerbeer,9015,0
5976,1,53.0,4.0,27,Bugbeer,9146,1
5977,0,2.0,1.0,18,Water,3803,1
5978,0,39.0,2.4767078189300413,19,Fanta,1984,0
5979,1,60.0,3.0,52,Strong beer,8001,0
5980,0,79.0,5.0,51,Bugbeer,9151,0
5981,1,17.0,4.0,18,Cola,7976,1
5982,1,9.0,2.4767078189300413,21,Fanta,6835,0
5983,1,57.0,5.0,51,Cola,9233,1
5984,1,22.0,5.0,14,Cola,63,1
5985,1,33.0,2.0,71,Cola,95,1
5986,0,85.0,0.0,38,Cola,5793,0
5987,0,100.0,2.4767078189300413,47,Water,1340,1
5988,0,38.0,1.0,44,Fanta,7990,1
5989,0,8.0,1.0,69,Beerbeer,5166,1
5990,0,37.0,4.0,77,Water,5812,1
5991,0,97.0,3.0,60,Strong beer,8877,0
5992,1,29.0,2.0,50,Beerbeer,6199,1
5993,0,50.0,5.0,51,Fanta,6922,1
5994,0,85.0,2.4767078189300413,56,Bugbeer,5281,1
5995,0,25.0,0.0,13,Water,4618,0
5996,1,28.0,0.0,71,Cola,5005,0
5997,0,53.0,4.0,58,Cola,1873,0
5998,1,50.0,5.0,54,Beerbeer,3974,1
5999,0,28.0,5.0,45,Beerbeer,932,1
6000,1,64.0,1.0,57,Bugbeer,9688,1
6001,0,92.0,2.0,34,Water,4397,1
6002,1,72.0,3.0,26,Bugbeer,1627,0
6003,0,4.0,0.0,15,Fanta,2836,1
6004,0,72.0,2.0,48,Beerbeer,9571,0
6005,1,5.0,0.0,75,Fanta,7657,1
6006,0,65.0,3.0,46,Fanta,9687,1
6007,0,62.0,0.0,65,Bugbeer,4317,0
6008,1,39.0,1.0,18,Cola,8372,0
6009,0,53.0,2.0,15,Fanta,9316,1
6010,1,60.0,2.0,65,Water,5087,1
6011,0,88.0,1.0,34,Water,7480,0
6012,0,94.0,2.4767078189300413,25,Cola,1533,1
6013,1,100.0,2.0,63,Beerbeer,5399,0
6014,1,75.0,4.0,61,Bugbeer,8062,1
6015,1,100.0,2.0,15,Water,190,0
6016,1,23.0,1.0,25,Bugbeer,4468,1
6017,1,29.0,2.0,37,Cola,2591,0
6018,0,11.0,3.0,30,Bugbeer,5117,1
6019,0,82.0,3.0,61,Fanta,9851,0
6020,1,75.0,2.0,73,Strong beer,5465,1
6021,1,55.0,5.0,29,Strong beer,2955,1
6022,0,2.0,2.0,54,Strong beer,5444,1
6023,0,4.0,2.4767078189300413,78,Beerbeer,9823,0
6024,0,31.0,1.0,65,Cola,1638,0
6025,1,24.0,3.0,55,Cola,457,1
6026,0,80.0,5.0,37,Water,4796,0
6027,1,78.0,3.0,66,Cola,5382,0
6028,1,32.0,0.0,24,Cola,7349,0
6029,1,51.0,2.4767078189300413,20,Cola,2378,1
6030,0,20.0,0.0,21,Fanta,623,0
6031,1,100.0,2.0,68,Beerbeer,9796,0
6032,0,45.0,0.0,29,Beerbeer,9660,1
6033,1,75.0,5.0,52,Strong beer,2246,1
6034,1,66.0,5.0,41,Bugbeer,2520,1
6035,1,24.0,1.0,78,Beerbeer,5997,1
6036,1,100.0,2.0,26,Water,1653,1
6037,0,29.0,0.0,80,Beerbeer,9702,0
6038,0,94.0,1.0,39,Fanta,898,1
6039,0,70.0,2.0,69,Fanta,2580,1
6040,1,39.0,3.0,25,Cola,836,0
6041,1,22.0,0.0,42,Bugbeer,9654,0
6042,0,85.0,3.0,65,Cola,4847,0
6043,1,100.0,3.0,22,Beerbeer,1920,1
6044,1,99.0,2.0,16,Cola,2011,0
6045,0,100.0,1.0,63,Strong beer,2443,0
6046,1,16.0,0.0,59,Cola,8029,0
6047,1,55.0,0.0,80,Strong beer,7731,1
6048,0,56.0,4.0,14,Fanta,9101,0
6049,1,83.0,4.0,24,Water,5920,1
6050,1,48.0,0.0,77,Water,1751,1
6051,1,42.0,5.0,42,Bugbeer,8451,1
6052,1,52.0,2.0,63,Beerbeer,8535,0
6053,1,52.0,2.0,46,Water,9161,1
6054,0,86.0,2.0,24,Cola,763,1
6055,0,18.0,2.4767078189300413,69,Strong beer,5603,1
6056,1,18.0,2.0,31,Bugbeer,1273,0
6057,0,72.0,2.0,51,Bugbeer,5091,0
6058,1,56.0,4.0,80,Bugbeer,5913,1
6059,0,1.0,5.0,42,Cola,2718,0
6060,1,79.0,2.0,62,Water,7810,0
6061,0,91.0,0.0,76,Beerbeer,4257,0
6062,1,8.0,5.0,18,Cola,2123,0
6063,0,73.0,2.4767078189300413,21,Beerbeer,3145,1
6064,0,98.0,2.4767078189300413,17,Water,4228,1
6065,0,43.0,2.0,26,Fanta,8115,0
6066,0,42.0,4.0,74,Water,7228,0
